/home/shrudh-i/16782-planning/16782-HW2/code/maps/map2.txt
0.953469,1.89298,0.299746,
1.00566,1.87016,0.200418,
0.374584,3.29855,1.49913,
1.65418,4.61941,0.634661,
1.10217,5.25598,0.488167,
1.80035,5.60318,0.356265,
1.68402,5.70735,0.627114,
1.11001,5.4185,0.391445,
1.27453,5.6146,0.526981,
1.29667,5.35328,1.00157,
1.47616,4.855,1.17195,
1.58047,4.51769,1.1281,
